,Algorithm,Dataset,nnmd,line
5617,ComBat+QN+PC1,CCR,-5.003639950500576,ACH-000324
5618,ComBat+QN+PC1,CCR,-5.607619402961197,ACH-000326
5619,ComBat+QN+PC1,CCR,-5.036000763992163,ACH-000329
5620,ComBat+QN+PC1,CCR,-5.151481411920178,ACH-000330
5621,ComBat+QN+PC1,CCR,-5.165536635414814,ACH-000331
5622,ComBat+QN+PC1,CCR,-5.086343774792994,ACH-000332
5623,ComBat+QN+PC1,CCR,-3.9558630269143285,ACH-000334
5624,ComBat+QN+PC1,CCR,-4.256607759961222,ACH-000335
5625,ComBat+QN+PC1,CCR,-4.6855264784369925,ACH-000337
5626,ComBat+QN+PC1,CCR,-5.335057410427337,ACH-000339
5627,ComBat+QN+PC1,CCR,-4.9722960987944225,ACH-000344
5628,ComBat+QN+PC1,CCR,-5.323369180779455,ACH-000348
5629,ComBat+QN+PC1,CCR,-5.427944048556815,ACH-000352
5630,ComBat+QN+PC1,CCR,-4.335946950672401,ACH-000356
5631,ComBat+QN+PC1,CCR,-4.435638374581357,ACH-000361
5632,ComBat+QN+PC1,CCR,-5.084395959925405,ACH-000362
5633,ComBat+QN+PC1,CCR,-4.849204355050506,ACH-000363
5634,ComBat+QN+PC1,CCR,-5.343995069706627,ACH-000364
5635,ComBat+QN+PC1,CCR,-5.1956805308880405,ACH-000365
5636,ComBat+QN+PC1,CCR,-4.820170385275586,ACH-000368
5637,ComBat+QN+PC1,CCR,-5.142541459220098,ACH-000375
5638,ComBat+QN+PC1,CCR,-4.804017193105682,ACH-000378
5639,ComBat+QN+PC1,CCR,-5.071967340439006,ACH-000381
5640,ComBat+QN+PC1,CCR,-5.162327472049077,ACH-000387
5641,ComBat+QN+PC1,CCR,-4.677568776787125,ACH-000389
5642,ComBat+QN+PC1,CCR,-4.4579470396431775,ACH-000390
5643,ComBat+QN+PC1,CCR,-4.561960389290378,ACH-000393
5644,ComBat+QN+PC1,CCR,-5.347318206211241,ACH-000397
5645,ComBat+QN+PC1,CCR,-5.426318502852992,ACH-000401
5646,ComBat+QN+PC1,CCR,-4.0926285958370645,ACH-000402
5647,ComBat+QN+PC1,CCR,-4.53708551337666,ACH-000403
5648,ComBat+QN+PC1,CCR,-4.560777320890266,ACH-000404
5649,ComBat+QN+PC1,CCR,-5.553882754833807,ACH-000406
5650,ComBat+QN+PC1,CCR,-5.319818622766569,ACH-000407
5651,ComBat+QN+PC1,CCR,-5.930503584516916,ACH-000410
5652,ComBat+QN+PC1,CCR,-4.858980764141862,ACH-000415
5653,ComBat+QN+PC1,CCR,-5.631544187516915,ACH-000416
5654,ComBat+QN+PC1,CCR,-5.073695683254524,ACH-000420
5655,ComBat+QN+PC1,CCR,-5.402685619532977,ACH-000422
5656,ComBat+QN+PC1,CCR,-5.295317843198487,ACH-000425
5657,ComBat+QN+PC1,CCR,-4.396972329678577,ACH-000426
5658,ComBat+QN+PC1,CCR,-4.7295068689984765,ACH-000433
5659,ComBat+QN+PC1,CCR,-4.272386033594681,ACH-000436
5660,ComBat+QN+PC1,CCR,-5.157905087563234,ACH-000444
5661,ComBat+QN+PC1,CCR,-4.857867112433047,ACH-000445
5662,ComBat+QN+PC1,CCR,-4.7986507364911235,ACH-000448
5663,ComBat+QN+PC1,CCR,-4.634582134267485,ACH-000450
5664,ComBat+QN+PC1,CCR,-4.410909617557431,ACH-000454
5665,ComBat+QN+PC1,CCR,-5.143380748914258,ACH-000458
5666,ComBat+QN+PC1,CCR,-2.5122897600229273,ACH-000459
5667,ComBat+QN+PC1,CCR,-5.6451137464191,ACH-000460
5668,ComBat+QN+PC1,CCR,-5.400537940057707,ACH-000461
5669,ComBat+QN+PC1,CCR,-4.9922782709300675,ACH-000463
5670,ComBat+QN+PC1,CCR,-3.894346178493857,ACH-000466
5671,ComBat+QN+PC1,CCR,-5.003236832573333,ACH-000467
5672,ComBat+QN+PC1,CCR,-4.216346338986947,ACH-000468
5673,ComBat+QN+PC1,CCR,-4.539304330208574,ACH-000470
5674,ComBat+QN+PC1,CCR,-5.303815684054322,ACH-000471
5675,ComBat+QN+PC1,CCR,-4.904889459577081,ACH-000472
5676,ComBat+QN+PC1,CCR,-4.6226069752419034,ACH-000473
5677,ComBat+QN+PC1,CCR,-5.256746474220637,ACH-000475
5678,ComBat+QN+PC1,CCR,-4.744980748231822,ACH-000476
5679,ComBat+QN+PC1,CCR,-4.830283529449795,ACH-000477
5680,ComBat+QN+PC1,CCR,-4.9811141803470464,ACH-000478
5681,ComBat+QN+PC1,CCR,-5.145595001606985,ACH-000480
5682,ComBat+QN+PC1,CCR,-4.717424804054754,ACH-000483
5683,ComBat+QN+PC1,CCR,-4.189838152074009,ACH-000484
5684,ComBat+QN+PC1,CCR,-4.696146722316243,ACH-000485
5685,ComBat+QN+PC1,CCR,-5.454304847672658,ACH-000486
5686,ComBat+QN+PC1,CCR,-5.483164652052141,ACH-000487
5687,ComBat+QN+PC1,CCR,-5.19665078845333,ACH-000488
5688,ComBat+QN+PC1,CCR,-5.3093011629649345,ACH-000490
5689,ComBat+QN+PC1,CCR,-3.788479381882302,ACH-000491
5690,ComBat+QN+PC1,CCR,-4.979345513250354,ACH-000493
5691,ComBat+QN+PC1,CCR,-4.756371293996179,ACH-000495
5692,ComBat+QN+PC1,CCR,-5.405177262878105,ACH-000496
5693,ComBat+QN+PC1,CCR,-2.59436616508427,ACH-000498
5694,ComBat+QN+PC1,CCR,-4.48533039466172,ACH-000499
5695,ComBat+QN+PC1,CCR,-3.370291835435208,ACH-000500
5696,ComBat+QN+PC1,CCR,-5.200457752895733,ACH-000502
5697,ComBat+QN+PC1,CCR,-4.582732767068252,ACH-000503
5698,ComBat+QN+PC1,CCR,-5.9446242272167575,ACH-000507
5699,ComBat+QN+PC1,CCR,-5.200134370127049,ACH-000511
5700,ComBat+QN+PC1,CCR,-4.13235090380408,ACH-000512
5701,ComBat+QN+PC1,CCR,-5.021219671426376,ACH-000516
5702,ComBat+QN+PC1,CCR,-5.389212235478348,ACH-000517
5703,ComBat+QN+PC1,CCR,-4.752861814022909,ACH-000520
5704,ComBat+QN+PC1,CCR,-4.546227037796475,ACH-000521
5705,ComBat+QN+PC1,CCR,-5.500278631246138,ACH-000522
5706,ComBat+QN+PC1,CCR,-5.767121767909936,ACH-000528
5707,ComBat+QN+PC1,CCR,-5.5590768518395635,ACH-000537
5708,ComBat+QN+PC1,CCR,-3.967320708106017,ACH-000541
5709,ComBat+QN+PC1,CCR,-5.301637373454683,ACH-000542
5710,ComBat+QN+PC1,CCR,-5.222840691447486,ACH-000545
5711,ComBat+QN+PC1,CCR,-4.464449937092879,ACH-000547
5712,ComBat+QN+PC1,CCR,-5.015377868570084,ACH-000549
5713,ComBat+QN+PC1,CCR,-4.955869594552626,ACH-000550
5714,ComBat+QN+PC1,CCR,-4.665094934342017,ACH-000556
5715,ComBat+QN+PC1,CCR,-3.409126500643054,ACH-000557
5716,ComBat+QN+PC1,CCR,-5.522963143891176,ACH-000570
5717,ComBat+QN+PC1,CCR,-4.850882285304721,ACH-000576
5718,ComBat+QN+PC1,CCR,-3.8272412955192068,ACH-000577
5719,ComBat+QN+PC1,CCR,-5.031322091799251,ACH-000580
5720,ComBat+QN+PC1,CCR,-5.142515597359504,ACH-000588
5721,ComBat+QN+PC1,CCR,-5.105759166633724,ACH-000589
5722,ComBat+QN+PC1,CCR,-4.96846314895143,ACH-000591
5723,ComBat+QN+PC1,CCR,-5.322189625024584,ACH-000592
5724,ComBat+QN+PC1,CCR,-5.216602763278675,ACH-000593
5725,ComBat+QN+PC1,CCR,-4.842393205777852,ACH-000596
5726,ComBat+QN+PC1,CCR,-4.360232972797781,ACH-000600
5727,ComBat+QN+PC1,CCR,-3.7940056824497432,ACH-000604
5728,ComBat+QN+PC1,CCR,-4.318501172230197,ACH-000605
5729,ComBat+QN+PC1,CCR,-5.108670055828633,ACH-000606
5730,ComBat+QN+PC1,CCR,-4.001584743619008,ACH-000608
5731,ComBat+QN+PC1,CCR,-4.2341668701260335,ACH-000614
5732,ComBat+QN+PC1,CCR,-4.566383091387249,ACH-000616
5733,ComBat+QN+PC1,CCR,-5.3573938144180975,ACH-000618
5734,ComBat+QN+PC1,CCR,-5.460124970170119,ACH-000620
5735,ComBat+QN+PC1,CCR,-4.584093525730131,ACH-000621
5736,ComBat+QN+PC1,CCR,-5.286860043296913,ACH-000623
5737,ComBat+QN+PC1,CCR,-5.468723231845263,ACH-000627
5738,ComBat+QN+PC1,CCR,-5.532532386785993,ACH-000630
5739,ComBat+QN+PC1,CCR,-5.415341271732238,ACH-000632
5740,ComBat+QN+PC1,CCR,-4.565309965048868,ACH-000633
5741,ComBat+QN+PC1,CCR,-4.894084320286248,ACH-000638
5742,ComBat+QN+PC1,CCR,-5.538108961533621,ACH-000639
5743,ComBat+QN+PC1,CCR,-4.132473505326115,ACH-000646
5744,ComBat+QN+PC1,CCR,-4.914197518850525,ACH-000647
5745,ComBat+QN+PC1,CCR,-4.783036624089628,ACH-000648
5746,ComBat+QN+PC1,CCR,-4.995887113864172,ACH-000649
5747,ComBat+QN+PC1,CCR,-4.605422066336121,ACH-000653
5748,ComBat+QN+PC1,CCR,-5.284720842029152,ACH-000654
5749,ComBat+QN+PC1,CCR,-5.119645197484629,ACH-000655
5750,ComBat+QN+PC1,CCR,-4.574411924052472,ACH-000658
5751,ComBat+QN+PC1,CCR,-5.796342605037486,ACH-000661
5752,ComBat+QN+PC1,CCR,-4.793764664033498,ACH-000663
5753,ComBat+QN+PC1,CCR,-5.526480974639465,ACH-000671
5754,ComBat+QN+PC1,CCR,-5.081528373184261,ACH-000673
5755,ComBat+QN+PC1,CCR,-5.369939353717515,ACH-000676
5756,ComBat+QN+PC1,CCR,-5.40222228353253,ACH-000682
5757,ComBat+QN+PC1,CCR,-4.7772727541409585,ACH-000683
5758,ComBat+QN+PC1,CCR,-4.106476365122806,ACH-000684
5759,ComBat+QN+PC1,CCR,-4.501206981706012,ACH-000688
5760,ComBat+QN+PC1,CCR,-5.665300188473999,ACH-000693
5761,ComBat+QN+PC1,CCR,-4.199186638098171,ACH-000695
5762,ComBat+QN+PC1,CCR,-4.787674838157313,ACH-000697
5763,ComBat+QN+PC1,CCR,-4.18758821450524,ACH-000700
5764,ComBat+QN+PC1,CCR,-4.358897630467496,ACH-000701
5765,ComBat+QN+PC1,CCR,-5.163039391086739,ACH-000702
5766,ComBat+QN+PC1,CCR,-5.530204994622115,ACH-000706
5767,ComBat+QN+PC1,CCR,-4.389275666164858,ACH-000713
5768,ComBat+QN+PC1,CCR,-4.454421990106634,ACH-000718
5769,ComBat+QN+PC1,CCR,-5.396829720430911,ACH-000720
5770,ComBat+QN+PC1,CCR,-5.240878083532886,ACH-000721
5771,ComBat+QN+PC1,CCR,-3.6852007821319566,ACH-000724
5772,ComBat+QN+PC1,CCR,-3.9686978058772477,ACH-000725
5773,ComBat+QN+PC1,CCR,-4.6369509558562845,ACH-000732
5774,ComBat+QN+PC1,CCR,-5.498091675855967,ACH-000734
5775,ComBat+QN+PC1,CCR,-5.534612766581655,ACH-000735
5776,ComBat+QN+PC1,CCR,-4.830805653055117,ACH-000736
5777,ComBat+QN+PC1,CCR,-4.6402080099399665,ACH-000739
5778,ComBat+QN+PC1,CCR,-4.164962316641279,ACH-000746
5779,ComBat+QN+PC1,CCR,-5.675391494763868,ACH-000747
5780,ComBat+QN+PC1,CCR,-5.69166188664734,ACH-000753
5781,ComBat+QN+PC1,CCR,-4.130253220142856,ACH-000757
5782,ComBat+QN+PC1,CCR,-4.914453483457469,ACH-000758
5783,ComBat+QN+PC1,CCR,-4.786766625940007,ACH-000760
5784,ComBat+QN+PC1,CCR,-4.987601493315698,ACH-000762
5785,ComBat+QN+PC1,CCR,-4.615297480324976,ACH-000763
5786,ComBat+QN+PC1,CCR,-4.5112031830818875,ACH-000764
5787,ComBat+QN+PC1,CCR,-4.841362617637676,ACH-000765
5788,ComBat+QN+PC1,CCR,-4.820489669127197,ACH-000766
5789,ComBat+QN+PC1,CCR,-4.112097735289627,ACH-000767
5790,ComBat+QN+PC1,CCR,-5.042414924701442,ACH-000770
5791,ComBat+QN+PC1,CCR,-5.683146225023507,ACH-000771
5792,ComBat+QN+PC1,CCR,-5.02840223601082,ACH-000773
5793,ComBat+QN+PC1,CCR,-4.444869149435295,ACH-000776
5794,ComBat+QN+PC1,CCR,-5.04655279101619,ACH-000777
5795,ComBat+QN+PC1,CCR,-4.603031241421319,ACH-000782
5796,ComBat+QN+PC1,CCR,-4.1454853742747995,ACH-000783
5797,ComBat+QN+PC1,CCR,-4.635610327199656,ACH-000785
5798,ComBat+QN+PC1,CCR,-4.61388111141694,ACH-000790
5799,ComBat+QN+PC1,CCR,-4.401565769761523,ACH-000791
5800,ComBat+QN+PC1,CCR,-5.443744211397667,ACH-000792
5801,ComBat+QN+PC1,CCR,-4.8318179328783195,ACH-000796
5802,ComBat+QN+PC1,CCR,-4.270135881706731,ACH-000799
5803,ComBat+QN+PC1,CCR,-4.3981595354458305,ACH-000800
5804,ComBat+QN+PC1,CCR,-5.072416543595116,ACH-000801
5805,ComBat+QN+PC1,CCR,-5.566214433135152,ACH-000802
5806,ComBat+QN+PC1,CCR,-4.446429196238945,ACH-000804
5807,ComBat+QN+PC1,CCR,-4.645950710109546,ACH-000805
5808,ComBat+QN+PC1,CCR,-4.122960926849843,ACH-000810
5809,ComBat+QN+PC1,CCR,-4.7406349384832955,ACH-000811
5810,ComBat+QN+PC1,CCR,-5.222323865742766,ACH-000819
5811,ComBat+QN+PC1,CCR,-3.744219170119836,ACH-000820
5812,ComBat+QN+PC1,CCR,-4.200794631438839,ACH-000821
5813,ComBat+QN+PC1,CCR,-4.99474195213033,ACH-000822
5814,ComBat+QN+PC1,CCR,-5.19585198929898,ACH-000827
5815,ComBat+QN+PC1,CCR,-5.028879480185698,ACH-000829
5816,ComBat+QN+PC1,CCR,-5.227143822602742,ACH-000831
5817,ComBat+QN+PC1,CCR,-4.641985720579325,ACH-000833
5818,ComBat+QN+PC1,CCR,-5.661447103468676,ACH-000834
5819,ComBat+QN+PC1,CCR,-5.404996917243093,ACH-000835
5820,ComBat+QN+PC1,CCR,-4.842382849971044,ACH-000836
5821,ComBat+QN+PC1,CCR,-5.483660110327035,ACH-000837
5822,ComBat+QN+PC1,CCR,-4.566347184989785,ACH-000838
5823,ComBat+QN+PC1,CCR,-4.892892292870941,ACH-000839
5824,ComBat+QN+PC1,CCR,-4.118120562479788,ACH-000840
5825,ComBat+QN+PC1,CCR,-5.183611544611193,ACH-000848
5826,ComBat+QN+PC1,CCR,-5.017186761909488,ACH-000851
5827,ComBat+QN+PC1,CCR,-5.737148254414395,ACH-000853
5828,ComBat+QN+PC1,CCR,-4.736009140198658,ACH-000862
5829,ComBat+QN+PC1,CCR,-5.252172150252794,ACH-000866
5830,ComBat+QN+PC1,CCR,-4.832657024524508,ACH-000867
5831,ComBat+QN+PC1,CCR,-5.1663028302906895,ACH-000872
5832,ComBat+QN+PC1,CCR,-5.49607349760798,ACH-000881
5833,ComBat+QN+PC1,CCR,-5.191177344138499,ACH-000882
5834,ComBat+QN+PC1,CCR,-5.410040558212754,ACH-000884
5835,ComBat+QN+PC1,CCR,-5.336572701410601,ACH-000887
5836,ComBat+QN+PC1,CCR,-5.158330558235942,ACH-000888
5837,ComBat+QN+PC1,CCR,-5.159903744958384,ACH-000889
5838,ComBat+QN+PC1,CCR,-4.302290263921154,ACH-000890
5839,ComBat+QN+PC1,CCR,-5.3471503379505965,ACH-000896
5840,ComBat+QN+PC1,CCR,-4.602076674689297,ACH-000898
5841,ComBat+QN+PC1,CCR,-4.84497712323478,ACH-000899
5842,ComBat+QN+PC1,CCR,-4.920369071404476,ACH-000901
5843,ComBat+QN+PC1,CCR,-5.207233322617337,ACH-000905
5844,ComBat+QN+PC1,CCR,-4.507549969649832,ACH-000907
5845,ComBat+QN+PC1,CCR,-5.552156979034373,ACH-000912
5846,ComBat+QN+PC1,CCR,-5.138692769545613,ACH-000914
5847,ComBat+QN+PC1,CCR,-5.5227969917567,ACH-000915
5848,ComBat+QN+PC1,CCR,-2.9587393420655235,ACH-000916
5849,ComBat+QN+PC1,CCR,-5.729747451951022,ACH-000921
5850,ComBat+QN+PC1,CCR,-5.23726785885349,ACH-000924
5851,ComBat+QN+PC1,CCR,-4.1200780065101155,ACH-000928
5852,ComBat+QN+PC1,CCR,-3.9895128360906758,ACH-000929
5853,ComBat+QN+PC1,CCR,-5.226482615502445,ACH-000935
5854,ComBat+QN+PC1,CCR,-4.7924719791314985,ACH-000937
5855,ComBat+QN+PC1,CCR,-5.228431677028222,ACH-000938
5856,ComBat+QN+PC1,CCR,-5.189192253688519,ACH-000939
5857,ComBat+QN+PC1,CCR,-4.544719061115377,ACH-000941
5858,ComBat+QN+PC1,CCR,-4.7933754479137765,ACH-000946
5859,ComBat+QN+PC1,CCR,-3.84968610639235,ACH-000953
5860,ComBat+QN+PC1,CCR,-4.9971168115100575,ACH-000960
5861,ComBat+QN+PC1,CCR,-3.337700420512273,ACH-000963
5862,ComBat+QN+PC1,CCR,-5.1349132851553785,ACH-000968
5863,ComBat+QN+PC1,CCR,-5.3859368886051735,ACH-000973
5864,ComBat+QN+PC1,CCR,-5.053387014310013,ACH-000975
5865,ComBat+QN+PC1,CCR,-4.864323332712866,ACH-000976
5866,ComBat+QN+PC1,CCR,-3.8912129603590384,ACH-000978
5867,ComBat+QN+PC1,CCR,-5.686777471866122,ACH-000983
5868,ComBat+QN+PC1,CCR,-4.0004061209635084,ACH-000984
5869,ComBat+QN+PC1,CCR,-5.1429404891617985,ACH-000986
5870,ComBat+QN+PC1,CCR,-4.8391685238545445,ACH-000988
5871,ComBat+QN+PC1,CCR,-5.289512217162419,ACH-000993
5872,ComBat+QN+PC1,CCR,-4.973396777321327,ACH-000994
5873,ComBat+QN+PC1,CCR,-4.512294985091646,ACH-000996
5874,ComBat+QN+PC1,CCR,-5.211709304781157,ACH-001001
5875,ComBat+QN+PC1,CCR,-4.413368564589281,ACH-001020
5876,ComBat+QN+PC1,CCR,-5.184595508357307,ACH-001028
5877,ComBat+QN+PC1,CCR,-5.418168449325448,ACH-001031
5878,ComBat+QN+PC1,CCR,-4.260405520215313,ACH-001033
5879,ComBat+QN+PC1,CCR,-5.136864585636517,ACH-001038
5880,ComBat+QN+PC1,CCR,-5.485012989402989,ACH-001048
5881,ComBat+QN+PC1,CCR,-5.286820885896629,ACH-001050
5882,ComBat+QN+PC1,CCR,-4.686424301216341,ACH-001053
5883,ComBat+QN+PC1,CCR,-4.913417972676991,ACH-001054
5884,ComBat+QN+PC1,CCR,-5.557353633754913,ACH-001061
5885,ComBat+QN+PC1,CCR,-5.338929483961318,ACH-001067
5886,ComBat+QN+PC1,CCR,-4.675858229173926,ACH-001075
5887,ComBat+QN+PC1,CCR,-5.251483408694761,ACH-001096
5888,ComBat+QN+PC1,CCR,-5.308649601899141,ACH-001134
5889,ComBat+QN+PC1,CCR,-4.88726325744918,ACH-001163
5890,ComBat+QN+PC1,CCR,-4.702592620955253,ACH-001164
5891,ComBat+QN+PC1,CCR,-5.6117989360085145,ACH-001173
5892,ComBat+QN+PC1,CCR,-4.746845489806498,ACH-001183
5893,ComBat+QN+PC1,CCR,-4.873611308291312,ACH-001184
5894,ComBat+QN+PC1,CCR,-4.811761948347037,ACH-001192
5895,ComBat+QN+PC1,CCR,-5.34044421270107,ACH-001196
5896,ComBat+QN+PC1,CCR,-5.032710537436649,ACH-001197
5897,ComBat+QN+PC1,CCR,-4.136481887617308,ACH-001205
5898,ComBat+QN+PC1,CCR,-5.278296316484089,ACH-001211
5899,ComBat+QN+PC1,CCR,-4.347567276647446,ACH-001212
5900,ComBat+QN+PC1,CCR,-4.261355461234833,ACH-001228
5901,ComBat+QN+PC1,CCR,-5.144564393763269,ACH-001232
5902,ComBat+QN+PC1,CCR,-5.255054957360062,ACH-001239
5903,ComBat+QN+PC1,CCR,-5.008659653562944,ACH-001274
5904,ComBat+QN+PC1,CCR,-5.1639995006310135,ACH-001275
5905,ComBat+QN+PC1,CCR,-4.311849970365686,ACH-001277
5906,ComBat+QN+PC1,CCR,-5.312909637109608,ACH-001278
5907,ComBat+QN+PC1,CCR,-4.110615953763636,ACH-001280
5908,ComBat+QN+PC1,CCR,-5.137894453367462,ACH-001283
5909,ComBat+QN+PC1,CCR,-5.155908518258783,ACH-001289
5910,ComBat+QN+PC1,CCR,-4.099868490854456,ACH-001295
5911,ComBat+QN+PC1,CCR,-4.405990959112602,ACH-001300
5912,ComBat+QN+PC1,CCR,-4.5424894248821115,ACH-001301
5913,ComBat+QN+PC1,CCR,-3.5487628736687267,ACH-001302
5914,ComBat+QN+PC1,CCR,-4.083136949269201,ACH-001303
5915,ComBat+QN+PC1,CCR,-5.582535120397704,ACH-001306
5916,ComBat+QN+PC1,CCR,-5.2084911721654725,ACH-001318
5917,ComBat+QN+PC1,CCR,-5.13029709713043,ACH-001322
5918,ComBat+QN+PC1,CCR,-5.334154903914725,ACH-001328
5919,ComBat+QN+PC1,CCR,-4.926768634173244,ACH-001329
5920,ComBat+QN+PC1,CCR,-5.0813655374897975,ACH-001333
5921,ComBat+QN+PC1,CCR,-5.271477200047431,ACH-001336
5922,ComBat+QN+PC1,CCR,-5.532262883909512,ACH-001340
5923,ComBat+QN+PC1,CCR,-5.194417799501386,ACH-001346
5924,ComBat+QN+PC1,CCR,-4.892956375802145,ACH-001353
5925,ComBat+QN+PC1,CCR,-3.618620570050745,ACH-001354
5926,ComBat+QN+PC1,CCR,-5.121149737642705,ACH-001366
5927,ComBat+QN+PC1,CCR,-4.457054182440603,ACH-001369
5928,ComBat+QN+PC1,CCR,-3.436376948006353,ACH-001374
5929,ComBat+QN+PC1,CCR,-5.0064633198243085,ACH-001375
5930,ComBat+QN+PC1,CCR,-5.056156130885439,ACH-001377
5931,ComBat+QN+PC1,CCR,-5.558401538718484,ACH-001380
5932,ComBat+QN+PC1,CCR,-5.121210573703665,ACH-001390
5933,ComBat+QN+PC1,CCR,-4.297237411038741,ACH-001391
5934,ComBat+QN+PC1,CCR,-5.290206929237244,ACH-001407
5935,ComBat+QN+PC1,CCR,-5.626679698298188,ACH-001408
5936,ComBat+QN+PC1,CCR,-3.9102833072343945,ACH-001409
5937,ComBat+QN+PC1,CCR,-5.301849378403807,ACH-001412
5938,ComBat+QN+PC1,CCR,-4.855697617738055,ACH-001413
5939,ComBat+QN+PC1,CCR,-5.064672898847087,ACH-001414
5940,ComBat+QN+PC1,CCR,-3.903797943705059,ACH-001415
5941,ComBat+QN+PC1,CCR,-3.5323093994979233,ACH-001430
5942,ComBat+QN+PC1,CCR,-4.633011128728481,ACH-001431
5943,ComBat+QN+PC1,CCR,-5.026285129108909,ACH-001433
5944,ComBat+QN+PC1,CCR,-4.904146805930112,ACH-001450
5945,ComBat+QN+PC1,CCR,-2.9038945450131677,ACH-001454
5946,ComBat+QN+PC1,CCR,-3.896748631323962,ACH-001458
5947,ComBat+QN+PC1,CCR,-4.368147501435751,ACH-001521
5948,ComBat+QN+PC1,CCR,-4.860643103757594,ACH-001522
5949,ComBat+QN+PC1,CCR,-5.3608632128868585,ACH-001523
5950,ComBat+QN+PC1,CCR,-4.636397932144556,ACH-001524
5951,ComBat+QN+PC1,CCR,-5.50454565846273,ACH-001529
5952,ComBat+QN+PC1,CCR,-5.5409819981480695,ACH-001532
5953,ComBat+QN+PC1,CCR,-4.451026244241973,ACH-001536
5954,ComBat+QN+PC1,CCR,-4.829118144870739,ACH-001550
5955,ComBat+QN+PC1,CCR,-4.307287437023344,ACH-001552
5956,ComBat+QN+PC1,CCR,-5.327650619899405,ACH-001554
5957,ComBat+QN+PC1,CCR,-4.647344292525481,ACH-001555
5958,ComBat+QN+PC1,CCR,-4.714041436191954,ACH-001563
5959,ComBat+QN+PC1,CCR,-4.948620510680536,ACH-001566
5960,ComBat+QN+PC1,CCR,-5.287877088090951,ACH-001568
5961,ComBat+QN+PC1,CCR,-4.274050209592341,ACH-001645
5962,ComBat+QN+PC1,CCR,-5.489982784073603,ACH-001647
5963,ComBat+QN+PC1,CCR,-5.233396659494075,ACH-001650
5964,ComBat+QN+PC1,CCR,-4.3808468057521965,ACH-001735
5965,ComBat+QN+PC1,CCR,-5.318336437830641,ACH-001736
5966,ComBat+QN+PC1,CCR,-3.636214291254709,ACH-001737
5967,ComBat+QN+PC1,CCR,-4.759305797217263,ACH-001740
5968,ComBat+QN+PC1,CCR,-5.390391729974316,ACH-001745
5969,ComBat+QN+PC1,CCR,-5.094943216331334,ACH-001750
5970,ComBat+QN+PC1,CCR,-5.118724128453177,ACH-001765
5971,ComBat+QN+PC1,CCR,-3.8847069155474716,ACH-001814
5972,ComBat+QN+PC1,CCR,-4.289252262818436,ACH-001838
5973,ComBat+QN+PC1,CCR,-5.234699211594572,ACH-001956
5974,ComBat+QN+PC1,CCR,-4.65333991158957,ACH-001957
5975,ComBat+QN+PC1,CCR,-4.919025960522527,ACH-000001
5976,ComBat+QN+PC1,CCR,-3.9565385033378777,ACH-000019
5977,ComBat+QN+PC1,CCR,-5.736432078160108,ACH-000023
5978,ComBat+QN+PC1,CCR,-5.321732446089713,ACH-000024
5979,ComBat+QN+PC1,CCR,-5.931943128908274,ACH-000048
5980,ComBat+QN+PC1,CCR,-5.1237432330541,ACH-000075
5981,ComBat+QN+PC1,CCR,-4.343864481613997,ACH-000094
5982,ComBat+QN+PC1,CCR,-4.627747380340571,ACH-000103
5983,ComBat+QN+PC1,CCR,-4.746444462044736,ACH-000111
5984,ComBat+QN+PC1,CCR,-4.670112555530161,ACH-000114
5985,ComBat+QN+PC1,CCR,-4.59213215641822,ACH-000124
5986,ComBat+QN+PC1,CCR,-4.667667139351735,ACH-000139
5987,ComBat+QN+PC1,CCR,-4.4699135942419606,ACH-000144
5988,ComBat+QN+PC1,CCR,-4.679845356013511,ACH-000147
5989,ComBat+QN+PC1,CCR,-4.013015760565391,ACH-000149
5990,ComBat+QN+PC1,CCR,-5.006835925518875,ACH-000155
5991,ComBat+QN+PC1,CCR,-4.516826652323714,ACH-000176
5992,ComBat+QN+PC1,CCR,-5.237652375064972,ACH-000181
5993,ComBat+QN+PC1,CCR,-4.080027090801478,ACH-000192
5994,ComBat+QN+PC1,CCR,-4.313349333425936,ACH-000200
5995,ComBat+QN+PC1,CCR,-5.040440668682156,ACH-000207
5996,ComBat+QN+PC1,CCR,-4.51304630710509,ACH-000213
5997,ComBat+QN+PC1,CCR,-5.3077551848685305,ACH-000219
5998,ComBat+QN+PC1,CCR,-4.473944554452812,ACH-000222
5999,ComBat+QN+PC1,CCR,-4.718507389306279,ACH-000227
6000,ComBat+QN+PC1,CCR,-4.6879766294066885,ACH-000249
6001,ComBat+QN+PC1,CCR,-4.091352883567615,ACH-000252
6002,ComBat+QN+PC1,CCR,-5.024041806045114,ACH-000269
6003,ComBat+QN+PC1,CCR,-5.841875557303679,ACH-000271
6004,ComBat+QN+PC1,CCR,-4.621408362713087,ACH-000276
6005,ComBat+QN+PC1,CCR,-5.344280507989812,ACH-000282
6006,ComBat+QN+PC1,CCR,-5.005691588972766,ACH-000305
6007,ComBat+QN+PC1,CCR,-5.529363769303226,ACH-000320
6008,ComBat+QN+PC1,CCR,-5.342631804925188,ACH-000336
6009,ComBat+QN+PC1,CCR,-5.805441748221713,ACH-000341
6010,ComBat+QN+PC1,CCR,-5.010324328334976,ACH-000354
6011,ComBat+QN+PC1,CCR,-4.183190659187754,ACH-000366
6012,ComBat+QN+PC1,CCR,-4.029630892539086,ACH-000367
6013,ComBat+QN+PC1,CCR,-5.516256198074514,ACH-000391
